"Visitor","Opponent","Date","game_id","season","game_net_rating","win_percent_diff","games_played","net_rating_diff","score_diff","hollow_wind60_cent","hollow_wind50_cent","hollow_wind40_cent","hollow_wind30_cent","hollow_wind20_cent","wind_10_center","wind_40_hollow","wind_35_hollow","wind_30_hollow","wind_25_hollow","wind_20_hollow","wind_15_hollow","wind_10_hollow_5","wind_5_hollow","wind_7_hollow","wind_10_hollow","wind_2","wind_5","wind_7","wind_10","wind_15","wind_20","wind_25","wind_30","wind_35","wind_40"
TRUE,"Cleveland Cavaliers",2015-11-28,21500240,"2015-16",-2.9,-0.55,16,-13.7,-2,-101.5,-73,-77.6,-191,-94.6,-104.1,0,0,0,0,2,-137.2,-17.7,-69.2,1.2,-18.9,-1.3,-70.5,-69.3,-88.2,-225.4,-223.4,-223.4,-223.4,-223.4,-223.4
TRUE,"Dallas Mavericks",2015-11-28,21500241,"2015-16",-12,-0.1875,17,-2.9,-11,-20.3,36,9.49999999999999,-114,3.7,-93.3,0,0,0,0,5.7,-39.5,-11.6,-43.2,-22.4,10.8,-11.7,-54.9,-77.3,-66.5,-106,-100.3,-100.3,-100.3,-100.3,-100.3
TRUE,"Portland Trail Blazers",2015-11-28,21500244,"2015-16",-11.8,-0.232142857142857,15,-10.5,-12,-107.3,-38.2,5.09999999999998,-146.7,1.09999999999999,-116.2,0,0,0,0,-16.9,-58.5,27.1,-12.1,7,20.1,-56.4,-68.5,-61.5,-41.4,-99.9,-116.8,-116.8,-116.8,-116.8,-116.8
TRUE,"Utah Jazz",2015-11-28,21500243,"2015-16",-14.7,-0.25,17,-5.5,-14,-29.6,4.60000000000001,-5.90000000000001,-71.9,-7.7,-18.8,0,0,0,0,-14.6,-85,-49.9,13.1,-14.8,-35.1,-2.8,10.3,-4.5,-39.6,-124.6,-139.2,-139.2,-139.2,-139.2,-139.2
TRUE,"Golden State Warriors",2015-11-28,21500245,"2015-16",-20.7,-0.647058823529412,18,-12.9,-19,-109,-19.3,-102.1,-151.8,-98,-145.4,0,0,0,0,-24.8,-137.6,-59.8,-38.2,-10.4,-49.4,-47.4,-85.6,-96,-145.4,-283,-307.8,-307.8,-307.8,-307.8,-307.8
TRUE,"Washington Wizards",2015-11-28,21500239,"2015-16",1.2,0.163461538461538,17,4.9,2,107.5,5.2,42,29.4,97.8,38.4,0,0,0,0,6.7,36.3,53,-15.1,29.1,23.9,64.4,49.3,78.4,102.3,138.6,145.3,145.3,145.3,145.3,145.3
TRUE,"Orlando Magic",2015-11-29,21500249,"2015-16",-20.4,0.0625,17,4.9,-19,94.4,58.9,80.2,27,-2.60000000000001,42.4,0,0,0,0,18.6,21.3,27.7,8.2,9.2,18.5,4.6,12.8,22,40.5,61.8,80.4,80.4,80.4,80.4,80.4
TRUE,"Brooklyn Nets",2015-11-29,21500248,"2015-16",-4.9,0.3125,17,7.7,-4,36.7000000000001,79.3,125.3,74.1,58.7,56.6,0,0,0,0,24.1,83.7,-32.4,-1.3,-3.5,-28.9,21.6,20.3,16.8,-12.1,71.6,95.7,95.7,95.7,95.7,95.7
TRUE,"New York Knicks",2015-11-29,21500252,"2015-16",3.9,-0.0955882352941176,17,2.8,5,49.6,10.6,-55.2,45.9,-46,37.1,0,0,0,0,-35.9,-8.09999999999999,-54,-4.3,-43.9,-10.1,24.7,20.4,-23.5,-33.6,-41.7,-77.6,-77.6,-77.6,-77.6,-77.6
TRUE,"Los Angeles Lakers",2015-11-29,21500253,"2015-16",5.7,0.533333333333333,16,11.3,4,98.4,18.5,8.39999999999999,110.3,108.2,237.4,0,0,0,0,0,14,41.1,110.4,12,29.1,73,183.4,195.4,224.5,238.5,238.5,238.5,238.5,238.5,238.5
TRUE,"Charlotte Hornets",2015-11-29,21500246,"2015-16",-4.6,-0.1875,17,-7.2,-5,41.2,-2.90000000000002,10.2,-33,-60.9,-161.5,0,0,0,0,-17,-22.2,-48.6,-63.3,-31.4,-17.2,-48.3,-111.6,-143,-160.2,-182.4,-199.4,-199.4,-199.4,-199.4,-199.4
TRUE,"Los Angeles Clippers",2015-11-29,21500247,"2015-16",-9.5,0,17,-8,-8,-53.8,-15,-150.2,-63.5,-19.7,-29.2,0,0,0,0,-6.6,1.4,-2.5,-0.0999999999999979,2.8,-5.3,8.8,8.7,11.5,6.2,7.6,1,1,1,1,1
TRUE,"Memphis Grizzlies",2015-11-29,21500251,"2015-16",-7.1,-0.529411764705882,18,-7.8,-8,-41.1,-11.4,-84.8,-67.8,-115.6,-71,0,0,0,0,-26.8,10.6,-69.4,-51.2,-47.7,-21.7,-0.3,-51.5,-99.2,-120.9,-110.3,-137.1,-137.1,-137.1,-137.1,-137.1
TRUE,"Toronto Raptors",2015-11-29,21500250,"2015-16",7.5,-0.209558823529412,17,-10.9,5,-96,-118.9,-124.8,-10,-36.7,-81.2,0,0,0,0,-29.5,25.5,11.9,-32.9,26.6,-14.7,-26.9,-59.8,-33.2,-47.9,-22.4,-51.9,-51.9,-51.9,-51.9,-51.9
TRUE,"Miami Heat",2015-11-30,21500255,"2015-16",8.4,-0.137254901960784,18,1.6,10,125.7,86.4,-57.4,17.5,16.9,20,0,0,0,0,9.3,-7.7,38.2,-58.7,27,11.2,16.4,-42.3,-15.3,-4.09999999999999,-11.8,-2.5,-2.5,-2.5,-2.5,-2.5
TRUE,"Sacramento Kings",2015-11-30,21500260,"2015-16",-13.7,0.254901960784314,18,1.9,-14,5.59999999999999,-79.8,23.6,58.5,18.4,45.5,0,0,0,0,-8.20000000000001,45.7,34.4,-23.7,24.3,10.1,39.3,15.6,39.9,50,95.7,87.5,87.5,87.5,87.5,87.5
TRUE,"Milwaukee Bucks",2015-11-30,21500258,"2015-16",-19.8,0,18,1.2,-18,3.20000000000002,-10.3,49.2,-55.3,91,10.4,0,0,0,0,33.6,-42.7,56.6,-9.9,51.9,4.69999999999999,4.9,-5,46.9,51.6,8.90000000000001,42.5,42.5,42.5,42.5,42.5
TRUE,"Utah Jazz",2015-11-30,21500259,"2015-16",6,0.466666666666667,19,8.8,3,30.5,55.5000000000001,123.8,69.8,116.7,144,0,0,0,0,47.6,41.7,50.1,87.5,20.9,29.2,9.5,97,117.9,147.1,188.8,236.4,236.4,236.4,236.4,236.4
TRUE,"Detroit Pistons",2015-11-30,21500254,"2015-16",-11.3,-0.0588235294117647,18,-0.3,-11,-25.2,18.7,-89.8,-0.799999999999998,-10.7,10.5,0,0,0,0,-54.6,-3.89999999999999,-23,-24,-25.2,2.2,26.7,2.7,-22.5,-20.3,-24.2,-78.8,-78.8,-78.8,-78.8,-78.8
TRUE,"Atlanta Hawks",2015-11-30,21500256,"2015-16",-7.1,0.0681114551083591,18,3.5,-6,27.6,30.3,19.9,35.2,60.2,130.2,0,0,0,0,0.599999999999994,-3.9,28.6,17.3,-2.4,31,30.4,47.7,45.3,76.3,72.4,73,73,73,73,73
TRUE,"Los Angeles Clippers",2015-11-30,21500261,"2015-16",-15.1,-0.117647058823529,18,-3.7,-15,30.8,-44.2,-113.1,-34,-27.3,4.4,0,0,0,0,-22.9,6.2,-11.4,26,-9.8,-1.6,-23.1,2.9,-6.9,-8.5,-2.3,-25.2,-25.2,-25.2,-25.2,-25.2
TRUE,"Chicago Bulls",2015-11-30,21500257,"2015-16",-3.3,0.180672268907563,18,12.5,-3,23.2,107.1,98.6,87.5,129.9,182.9,0,0,0,0,21.4,33.8,31.8,32.3,-30.2,62,37.5,69.8,39.6,101.6,135.4,156.8,156.8,156.8,156.8,156.8
TRUE,"Portland Trail Blazers",2015-12-01,21500267,"2015-16",1.8,0.166666666666667,19,-1.2,3,-65.8,-43.5,87,-42.3,106.4,-47.3,0,0,0,0,18.2,-42.9,85,-40.2,34.2,50.8,1.6,-38.6,-4.4,46.4,3.5,21.7,21.7,21.7,21.7,21.7
TRUE,"Philadelphia 76ers",2015-12-01,21500263,"2015-16",-12.6,0.125,17,0.5,-12,-9.60000000000002,-68.3,137.7,-25.9,44.6,-1.09999999999999,0,0,0,0,51.2,19.9,52.4,-47.6,44.8,7.60000000000001,-8.4,-56,-11.2,-3.59999999999999,16.3,67.5,67.5,67.5,67.5,67.5
TRUE,"New Orleans Pelicans",2015-12-01,21500266,"2015-16",8.3,0.320261437908497,19,1.3,9,56,-54.5,27.9,-6.7,56.9,-47.3,0,0,0,0,22,-51.6,74.8,-10,45,29.8,25.5,15.5,60.5,90.3,38.7,60.7,60.7,60.7,60.7,60.7
TRUE,"Minnesota Timberwolves",2015-12-01,21500265,"2015-16",3.2,0.0588235294117647,18,1.9,3,-9.70000000000002,-26.2,-27,79.7,76,29.6,0,0,0,0,-24.8,19.1,5.2,-11.3,-14.8,20,44.1,32.8,18,38,57.1,32.3,32.3,32.3,32.3,32.3
TRUE,"Brooklyn Nets",2015-12-01,21500264,"2015-16",-2.1,0.235294117647059,18,0.9,-3,-46.3,-12.1,45.9,15.7,91.4,5.9,0,0,0,0,41.9,47.7,60,-1.4,3.8,56.2,-10.1,-11.5,-7.7,48.5,96.2,138.1,138.1,138.1,138.1,138.1
TRUE,"Cleveland Cavaliers",2015-12-01,21500262,"2015-16",13.1,-0.336134453781513,15,-6.8,12,-69.9,37.5,-98,-85.8,-67.3,-135.2,0,0,0,0,-27.8,-33.6,-36.4,-47.4,27.4,-63.8,-44.3,-91.7,-64.3,-128.1,-161.7,-189.5,-189.5,-189.5,-189.5,-189.5
TRUE,"Chicago Bulls",2015-12-02,21500273,"2015-16",-9.3,-0.333333333333333,19,-1.9,-9,-0.799999999999983,24.5,-19,-87,-56.7,-57.9,0,0,0,0,-25.6,-4.9,-43,-43.6,-24.9,-18.1,-24.3,-67.9,-92.8,-110.9,-115.8,-141.4,-141.4,-141.4,-141.4,-141.4
TRUE,"Charlotte Hornets",2015-12-02,21500268,"2015-16",18.9,0.411764705882353,20,7.9,17,80.9,110.4,175.8,64.1,150.8,3.7,0,0,0,0,109.9,32.2,37,19.4,23.2,13.8,27.4,46.8,70,83.8,116,225.9,225.9,225.9,225.9,225.9
TRUE,"Los Angeles Clippers",2015-12-02,21500276,"2015-16",12.8,0.131944444444444,17,-2.9,12,-35.9,-4.80000000000001,-91.9,-41.3,81.4,-6.6,0,0,0,0,-34,-9.4,60.8,54.2,25.7,35.1,-8.1,46.1,71.8,106.9,97.5,63.5,63.5,63.5,63.5,63.5
TRUE,"Washington Wizards",2015-12-02,21500269,"2015-16",2.8,-0.349019607843137,18,-9.2,4,-16.2,-100.5,2.69999999999999,-101.5,-85.6,-85.7,0,0,0,0,-20.6,-19.4,-32.6,4.3,-68.5,35.9,-30.2,-25.9,-94.4,-58.5,-77.9,-98.5,-98.5,-98.5,-98.5,-98.5
TRUE,"San Antonio Spurs",2015-12-02,21500275,"2015-16",-27.8,-0.388888888888889,19,-15.6,-25,-54.8,-50.3,-225.8,-156,-245.2,-162.6,0,0,0,0,-81,-53.3,-110.8,-48.2,-46.4,-64.4,-1.2,-49.4,-95.8,-160.2,-213.5,-294.5,-294.5,-294.5,-294.5,-294.5
TRUE,"Houston Rockets",2015-12-02,21500274,"2015-16",-5.8,-0.166666666666667,19,-3.7,-7,0.300000000000011,59,8.8,-36.3,-3.2,-67.2,0,0,0,0,17.1,-26.2,0.300000000000004,5.4,11.5,-11.2,-15.6,-10.2,1.3,-9.9,-36.1,-19,-19,-19,-19,-19
TRUE,"New York Knicks",2015-12-02,21500271,"2015-16",-12.2,-0.391812865497076,20,-7.4,-12,-20.9,-3.59999999999999,-191.3,-12.7,-191.3,-30,0,0,0,0,-79,-50,-81.7,9.4,-40.1,-41.6,31.5,40.9,0.800000000000004,-40.8,-90.8,-169.8,-169.8,-169.8,-169.8,-169.8
TRUE,"Detroit Pistons",2015-12-02,21500270,"2015-16",-3.6,-0.0555555555555556,19,-6.8,-5,-81.5,-83.8,-89.8,-42.5,11.7,-50.5,0,0,0,0,-4.8,14.1,52.7,-22.2,-0.100000000000001,52.8,-1,-23.2,-23.3,29.5,43.6,38.8,38.8,38.8,38.8,38.8
TRUE,"Atlanta Hawks",2015-12-02,21500272,"2015-16",8.6,0.0111111111111112,19,0.5,10,3.29999999999998,27.4,-4.30000000000001,-21.4,-7.5,48.3,0,0,0,0,23,-50.8,41.2,-4.2,-3.8,45,6.3,2.1,-1.7,43.3,-7.5,15.5,15.5,15.5,15.5,15.5
TRUE,"Sacramento Kings",2015-12-03,21500282,"2015-16",17.4,0.187134502923977,19,5.6,17,82.6,2.2,7.99999999999999,86.3,51.3,28.4,0,0,0,0,9.8,79.1,38.3,18.8,15.1,23.2,-5,13.8,28.9,52.1,131.2,141,141,141,141,141
TRUE,"Toronto Raptors",2015-12-03,21500278,"2015-16",2.3,-0.315789473684211,20,-7.7,1,1,-85.3,-79.7,-65.6,-66.9,-112.8,0,0,0,0,-59.7,-3.7,-56,-59,-29.6,-26.4,-30.2,-89.2,-118.8,-145.2,-148.9,-208.6,-208.6,-208.6,-208.6,-208.6
TRUE,"Portland Trail Blazers",2015-12-03,21500281,"2015-16",-11.2,0.337461300309598,18,0.8,-12,-58.8,-41.1,48,1.99999999999999,116.6,70.5,0,0,0,0,-8.6,-16.8,80.3,43.2,20.4,59.9,35.4,78.6,99,158.9,142.1,133.5,133.5,133.5,133.5,133.5
TRUE,"Miami Heat",2015-12-03,21500277,"2015-16",-2.1,-0.0138888888888888,19,5.7,-2,41.8,152.3,25.6,26.4,45.4,116.7,0,0,0,0,25.4,12.1,-32.2,36.6,10.8,-43,-4.9,31.7,42.5,-0.5,11.6,37,37,37,37,37
TRUE,"Utah Jazz",2015-12-03,21500279,"2015-16",8.3,0.0555555555555556,19,-3.4,9,-116.9,-42.9,-36.1,-85.2,84,35.5,0,0,0,0,-5,-55.6,8.8,40,-7.7,16.5,14.9,54.9,47.2,63.7,8.1,3.1,3.1,3.1,3.1,3.1
TRUE,"Memphis Grizzlies",2015-12-03,21500280,"2015-16",23.4,0.210526315789474,20,13.5,20,21.1,41.5000000000001,201.4,165.9,101.1,205,0,0,0,0,96.7,99.6,15.2,29,21.3,-6.1,9.1,38.1,59.4,53.3,152.9,249.6,249.6,249.6,249.6,249.6
TRUE,"New York Knicks",2015-12-04,21500283,"2015-16",-17.2,-0.195906432748538,19,-4.6,-17,16.8,-65.5,-156.5,-9.10000000000001,-96.5,63,0,0,0,0,-63.7,-14.6,-56,48.6,-38.8,-17.2,-1.3,47.3,8.5,-8.7,-23.3,-87,-87,-87,-87,-87
TRUE,"New Orleans Pelicans",2015-12-04,21500288,"2015-16",-5.9,0.511695906432749,19,10,-6,65.9,-13.9,74.1,176.8,26.3,113.6,0,0,0,0,92.1,58.7,42.3,43.2,9,33.3,3.9,47.1,56.1,89.4,148.1,240.2,240.2,240.2,240.2,240.2
TRUE,"Dallas Mavericks",2015-12-04,21500287,"2015-16",4.3,-0.157894736842105,20,0.4,4,-28.6,0.400000000000002,-13.8,-35.9,-25.6,14.2,0,0,0,0,-54.6,-2.8,-67.4,3.5,-24.1,-43.3,6.4,9.9,-14.2,-57.5,-60.3,-114.9,-114.9,-114.9,-114.9,-114.9
TRUE,"Atlanta Hawks",2015-12-04,21500286,"2015-16",-14.1,-0.404761904761905,19,-13.6,-13,-93.4,-82.3,-120.8,-58.9,-180,-98.7,0,0,0,10.2,-68.9,-31.5,-56.9,-43.3,-37.5,-19.4,-8.3,-51.6,-89.1,-108.5,-140,-208.9,-198.7,-198.7,-198.7,-198.7
TRUE,"Detroit Pistons",2015-12-04,21500285,"2015-16",-7.1,-0.157894736842105,20,-4.8,-7,-45.5,49.1,-122.5,-41.9,-49,-93.3,0,0,0,0,-52.2,4.1,-29.1,-47.1,14.1,-43.2,-22.9,-70,-55.9,-99.1,-95,-147.2,-147.2,-147.2,-147.2,-147.2
TRUE,"Washington Wizards",2015-12-04,21500284,"2015-16",-3,-0.0164473684210527,20,-6,-3,-23.9,-70.8,-65.8,24.6,-39.9,23.1,0,0,0,0,4.6,64.3,-1,35.4,-7.1,6.1,-16,19.4,12.3,18.4,82.7,87.3,87.3,87.3,87.3,87.3
TRUE,"San Antonio Spurs",2015-12-05,21500296,"2015-16",-2,-0.221052631578947,20,-7.8,-3,8.49999999999997,-54.2,-96,-124,-65,-165.3,0,0,0,0,-33.1,-22.4,-23.2,-10,-52.5,29.3,-25.4,-35.4,-87.9,-58.6,-81,-114.1,-114.1,-114.1,-114.1,-114.1
TRUE,"Chicago Bulls",2015-12-05,21500292,"2015-16",6.2,-0.131944444444444,19,4.1,6,-15.3,22.2,-11.4,-35.1,-13.9,30.7,0,0,0,0,-18.6,30.1,1,30.7,21.8,-20.8,-26.9,3.8,25.6,4.8,34.9,16.3,16.3,16.3,16.3,16.3
TRUE,"Miami Heat",2015-12-05,21500291,"2015-16",-15.1,0.0371517027863777,20,4.6,-15,20.7,111.2,57.9,38.4,-1.4,91.3,0,0,0,0,45.1,-15.2,16.5,-11.8,13.8,2.7,-12.7,-24.5,-10.7,-8,-23.2,21.9,21.9,21.9,21.9,21.9
TRUE,"Philadelphia 76ers",2015-12-05,21500289,"2015-16",1.9,0.3,21,6.9,3,83,-44.8,82.5,62.2,79.9,79.8,0,0,0,0,36.2,49,35.4,-30.8,-20.8,56.2,-7.4,-38.2,-59,-2.8,46.2,82.4,82.4,82.4,82.4,82.4
TRUE,"Toronto Raptors",2015-12-05,21500290,"2015-16",4.5,0.4,21,6.2,3,49.4000000000001,55.6,7.89999999999999,129.9,49.9,109.5,0,0,0,0,47.9,58.1,34.8,74.3,-0.0999999999999908,34.9,18.6,92.9,92.8,127.7,185.8,233.7,233.7,233.7,233.7,233.7
TRUE,"Utah Jazz",2015-12-05,21500297,"2015-16",-5,0.196078431372549,19,-0.2,-3,-20.8,-78.4,-22,-2.09999999999998,86.8,101.9,0,0,0,0,-62.8,-1.80000000000001,95.7,27.1,69.4,26.3,15.9,43,112.4,138.7,136.9,74.1,74.1,74.1,74.1,74.1
TRUE,"Milwaukee Bucks",2015-12-05,21500295,"2015-16",-15.3,0.15,21,1.7,-15,8.90000000000002,-49.1,89.4,27.2,93.7,40.3,0,0,0,0,43.8,-3.7,81.3,-25.9,-20.5,101.8,64.3,38.4,17.9,119.7,116,159.8,159.8,159.8,159.8,159.8
TRUE,"Los Angeles Clippers",2015-12-05,21500298,"2015-16",-1,0.0526315789473685,20,-6.1,-2,-71.2,-51.1,-104.4,-83.1,-5.9,37.7,0,0,0,0,-35.1,21.3,-10.5,38.6,-24.7,14.2,9.2,47.8,23.1,37.3,58.6,23.5,23.5,23.5,23.5,23.5
TRUE,"Minnesota Timberwolves",2015-12-05,21500294,"2015-16",6.3,-0.0444444444444444,21,4.3,6,63.1,28.3,27.5,75.1,-34.7,20.1,0,0,0,0,-6.7,1.1,4.4,-30.6,34.3,-29.9,22.1,-8.5,25.8,-4.1,-3,-9.7,-9.7,-9.7,-9.7,-9.7
TRUE,"Houston Rockets",2015-12-05,21500293,"2015-16",-8,-0.1,21,-2.3,-7,4.59999999999999,-27,12.7,55.5,-30.2,-24.7,0,0,0,0,23.7,-0.899999999999995,34.5,-12.2,17.5,17,-13.8,-26,-8.5,8.5,7.6,31.3,31.3,31.3,31.3,31.3
TRUE,"Washington Wizards",2015-12-06,21500302,"2015-16",11.2,0.0794117647058824,21,0.1,12,17.7,6.2,-61.6,119.5,-6.8,11.3,0,0,0,0,-23.6,83.7,-10.2,16.9,12.3,-22.5,-2.7,14.2,26.5,4,87.7,64.1,64.1,64.1,64.1,64.1
TRUE,"Brooklyn Nets",2015-12-06,21500300,"2015-16",16.5,0.736842105263158,22,18,16,101,182.7,250.3,167.6,154,141.6,0,0,0,14.6,156.3,78.9,95.4,50.9,60.5,34.9,38.5,89.4,149.9,184.8,263.7,420,434.6,434.6,434.6,434.6
TRUE,"Detroit Pistons",2015-12-06,21500301,"2015-16",-19.6,-0.392105263157895,20,-10,-20,-71.9,-100,-98.2,-11,-177.6,-91.5,0,0,0,0,-52.9,4.80000000000001,-79.1,-20.6,-49.5,-29.6,-22,-42.6,-92.1,-121.7,-116.9,-169.8,-169.8,-169.8,-169.8,-169.8
TRUE,"Memphis Grizzlies",2015-12-06,21500299,"2015-16",-4.2,-0.15,21,-4.1,-2,-110.7,-80,38.5,-10.9,-93.3,37.3,0,0,0,0,71.2,87,-57.2,-10.8,-27.3,-29.9,8.5,-2.3,-29.6,-59.5,27.5,98.7,98.7,98.7,98.7,98.7
TRUE,"Oklahoma City Thunder",2015-12-06,21500303,"2015-16",-2,-0.245614035087719,22,-9.7,-3,-57.4,-98.6,-75.2,-68.6,-91.5,-128.2,0,0,0,-8.8,-53.4,-55.6,13.4,-66.4,9.1,4.3,-16.2,-82.6,-73.5,-69.2,-124.8,-178.2,-187,-187,-187,-187
TRUE,"New Orleans Pelicans",2015-12-07,21500312,"2015-16",18.2,0.3,21,7,18,71.6,1.59999999999999,75.1,77,13.6,84.2,0,0,0,0,81.1,80.5,-8.2,65.4,-27.6,19.4,15.3,80.7,53.1,72.5,153,234.1,234.1,234.1,234.1,234.1
TRUE,"New York Knicks",2015-12-07,21500307,"2015-16",7.4,0.0952380952380952,22,2.4,7,16.3,24.7,-25.5,-31.3,78.7,13.2,0,0,0,-12,11.5,10.3,3.7,13.9,9.7,-6,5,18.9,28.6,22.6,32.9,44.4,32.4,32.4,32.4,32.4
TRUE,"Charlotte Hornets",2015-12-07,21500304,"2015-16",-21.3,-0.00751879699248126,22,-2.4,-20,14.9,-7.3,26,73.2,-60,39.4,0,0,0,10.2,10.8,-37.4,-49.4,-3.59999999999999,-21.2,-28.2,39.4,35.8,14.6,-13.6,-51,-40.2,-30,-30,-30,-30
TRUE,"Minnesota Timberwolves",2015-12-07,21500311,"2015-16",4.9,0.128947368421053,21,8,4,86.3,9.30000000000001,110.4,96.9,6.4,95.9,0,0,0,0,24.6,-7.7,-21.2,37.4,8.6,-29.8,-2.3,35.1,43.7,13.9,6.2,30.8,30.8,30.8,30.8,30.8
TRUE,"Toronto Raptors",2015-12-07,21500308,"2015-16",-8.6,-0.421428571428571,21,-14.1,-9,-54.0000000000001,-177.2,-149.1,-15.5,-233.8,-101,0,0,0,-6.7,-74.8,-18.6,-113.5,-17.8,-61.9,-51.6,-26.9,-44.7,-106.6,-158.2,-176.8,-251.6,-258.3,-258.3,-258.3,-258.3
TRUE,"Chicago Bulls",2015-12-07,21500309,"2015-16",4,-0.266106442577031,22,-5.1,2,-38.4,-60.3,-24.4,-77.5,-61.8,-71.6,0,0,0,-14.5,18,56,-56.2,3.4,-17.1,-39.1,-10.3,-6.9,-24,-63.1,-7.1,10.9,-3.6,-3.6,-3.6,-3.6
TRUE,"Milwaukee Bucks",2015-12-07,21500310,"2015-16",-2.1,0.0476190476190476,22,5.3,-2,88.2,41.1,34.9,14.9,74.4,45.3,0,0,0,43.4,27.5,-8.3,67.5,7.5,47.1,20.4,9.3,16.8,63.9,84.3,76,103.5,146.9,146.9,146.9,146.9
TRUE,"Philadelphia 76ers",2015-12-07,21500305,"2015-16",57.3,0.761904761904762,22,21.3,51,129.4,65.6,221.1,274.7,211.1,264,0,0,0,11.7,117.9,133.5,92.8,40.7,27.3,65.5,39.5,80.2,107.5,173,306.5,424.4,436.1,436.1,436.1,436.1
TRUE,"Miami Heat",2015-12-07,21500306,"2015-16",11.7,-0.222222222222222,19,-2.2,11,-36.6,46.8,58.5,-151.7,-24.9,-41.2,0,0,0,0,-18.9,-85.1,-51.6,19.4,-72.1,20.5,-25.4,-6,-78.1,-57.6,-142.7,-161.6,-161.6,-161.6,-161.6,-161.6
TRUE,"Indiana Pacers",2015-12-08,21500314,"2015-16",8.7,0.368421052631579,23,9,8,-12,144.5,178.6,85.8,19.9,57.1,0,0,0,34.4,109.8,29.8,0,16.3,-1.49999999999999,1.5,37.2,53.5,52,53.5,83.3,193.1,227.5,227.5,227.5,227.5
TRUE,"Brooklyn Nets",2015-12-08,21500315,"2015-16",-6,0.226190476190476,22,7.4,-5,3.80000000000004,23.6,152.2,-10.7,47.9,113,0,0,0,-20.2,48.4,-29.6,6.6,-5.7,-8.1,14.7,46,40.3,32.2,46.9,17.3,65.7,45.5,45.5,45.5,45.5
TRUE,"Memphis Grizzlies",2015-12-08,21500316,"2015-16",38,0.0285714285714286,21,9.8,37,19.8,51.2,101,84.3,73.1,89.9,0,0,0,29.8,62.7,59.7,-7.8,19.8,1.1,-8.9,19.1,38.9,40,31.1,90.8,153.5,183.3,183.3,183.3,183.3
TRUE,"Denver Nuggets",2015-12-08,21500317,"2015-16",11.1,0.169047619047619,21,1.7,11,-43.1,-34.9,22.5,-43.4,97.9,97.8,0,0,0,-20.2,54.5,4.89999999999999,46.7,89.9,26.7,20,3.1,93,119.7,139.7,144.6,199.1,178.9,178.9,178.9,178.9
TRUE,"Cleveland Cavaliers",2015-12-08,21500313,"2015-16",-8.1,-0.240909090909091,23,-5.5,-5,0.199999999999989,18,-55.4,-157.7,-11.9,-80,0,0,0,1.7,-39.7,-62.8,-7.2,-0.800000000000002,-4.7,-2.5,25.2,24.4,19.7,17.2,-45.6,-85.3,-83.6,-83.6,-83.6,-83.6
TRUE,"Sacramento Kings",2015-12-08,21500318,"2015-16",-8.5,0.181818181818182,19,4.1,-8,93.7,51.5,58.7,-6.7,-14.4,12.3,0,0,0,-9.59999999999999,98.6,8.8,-32.5,45.2,-33.9,1.4,6.7,51.9,18,19.4,28.2,126.8,117.2,117.2,117.2,117.2
TRUE,"Dallas Mavericks",2015-12-09,21500328,"2015-16",3.1,0,23,4.3,3,58.4,8.4,118,-22.1,29.4,-8.2,0,0,0,1.89999999999999,54.7,-40,11.3,19.4,9.2,2.1,-13.1,6.3,15.5,17.6,-22.4,32.3,34.2,34.2,34.2,34.2
TRUE,"Boston Celtics",2015-12-09,21500319,"2015-16",-6.1,0.0396825396825398,19,-4.7,-5,-41.2,-89.6,-64.9,39.3,-72,28.2,0,0,0,-17.6,-9.60000000000001,-23.1,-24.1,-3.6,-46.4,22.3,-26.4,-30,-76.4,-54.1,-77.2,-86.8,-104.4,-104.4,-104.4,-104.4
TRUE,"Washington Wizards",2015-12-09,21500321,"2015-16",4.7,-0.0191387559808612,23,0.5,6,9.40000000000001,-35.4,-18.5,-8.5,23.9,63.7,0,0,0,-40,-6.99999999999999,-20.6,39.9,-14.5,42,-2.1,1.5,-13,29,26.9,6.3,-0.699999999999996,-40.7,-40.7,-40.7,-40.7
TRUE,"Milwaukee Bucks",2015-12-09,21500324,"2015-16",13.2,0.162337662337662,22,9,14,71.3,84.7,16.9,135.8,102,63.9,0,0,0,41.4,16,44.9,59.9,26.9,37.2,22.7,-11.5,15.4,52.6,75.3,120.2,136.2,177.6,177.6,177.6,177.6
TRUE,"Minnesota Timberwolves",2015-12-09,21500325,"2015-16",1.2,-0.257142857142857,22,-6.2,-1,-24.6,-75.9,-46.2,44.2,-116.4,-110.9,0,0,0,-2.20000000000002,-53.4,-5.89999999999999,-90.3,-22.2,-27.9,-62.4,-17,-39.2,-67.1,-129.5,-135.4,-188.8,-191,-191,-191,-191
TRUE,"Detroit Pistons",2015-12-09,21500322,"2015-16",0,0,23,-2.7,1,52.8,-14.6,-52.2,-7.4,66.4,-129.5,0,0,0,-36.2,-58.1,12.6,34.5,-30,14.3,20.2,-32.1,-62.1,-47.8,-27.6,-15,-73.1,-109.3,-109.3,-109.3,-109.3
TRUE,"Charlotte Hornets",2015-12-09,21500320,"2015-16",-18.9,0.031578947368421,20,-1,-18,4.9,-53.1,-40.8,144.2,-21.9,4.9,0,0,0,0,-6.2,47.4,-44.5,35.4,-23.8,-20.7,-24.1,11.3,-12.5,-33.2,14.2,8,8,8,8,8
